,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,league_team1,season,window,team1,country_team1,dir,player_id,player_name,player_age,player_nation,player_pos,team2,country_team2,transfer_value,market_value,is_free,is_loan,is_loan_end,is_retired,transfer_id,league_team2
18335,22807,22814,25955,ITA1,2010,s,Palermo,Italy,left,5867,Mark Bresciano,30,Australia,midfielder,SS Lazio,Italy,0,4000000,True,False,False,False,440783,ITA1
18734,23277,23284,26472,BRA,2010,s,São Paulo Futebol Clube,Brazil,left,52897,Hernanes,25,Brazil,midfielder,SS Lazio,Italy,13500000,9000000,False,False,False,False,463175,ITA1
18735,23278,23285,26473,ITA1,2010,s,Genoa CFC,Italy,left,30638,Sergio Floccari,28,Italy,striker,SS Lazio,Italy,8500000,11000000,False,False,False,False,435701,ITA1
18736,23279,23286,26475,URU,2010,s,Club Nacional,Uruguay,left,55957,Álvaro González,25,Uruguay,midfielder,SS Lazio,Italy,2000000,800000,False,False,False,False,455432,ITA1
18915,23471,23479,26727,ITA1,2010,s,Brescia Calcio,Italy,left,63824,Libor Kozak,21,Czech Republic,striker,SS Lazio,Italy,0,800000,False,True,True,False,334386,ITA1
19071,23664,23672,26962,ITA1,2010,w,Genoa CFC,Italy,left,6046,Giuseppe Sculli,29,Italy,striker,SS Lazio,Italy,3000000,5000000,False,False,False,False,526691,ITA1
28858,38145,38154,44610,ITA2,2010,s,Varese 1910,Italy,left,73933,Francesco Mancini,20,Italy,striker,SS Lazio,Italy,0,50000,False,True,True,False,325314,ITA1
28892,38383,38392,44911,ITA2,2010,s,AC Siena,Italy,left,6017,Cribari,30,Brazil,defender,SS Lazio,Italy,0,1200000,False,True,True,False,375207,ITA1
28934,38713,38722,45401,ITA2,2010,s,FC Crotone,Italy,left,73934,Ettore Mendicino,20,Italy,striker,SS Lazio,Italy,0,700000,False,True,True,False,336811,ITA1
28937,38717,38726,45406,ITA2,2010,s,FC Crotone,Italy,left,109550,Riccardo Perpetuini,19,Italy,midfielder,SS Lazio,Italy,0,50000,False,True,True,False,378210,ITA1
30877,51721,51734,62993,ITA3,2010,s,AC Lumezzane,Italy,left,73920,Antonio Cinelli,20,Italy,midfielder,SS Lazio,Italy,0,325000,False,True,True,False,309767,ITA1
30911,52079,52092,63484,ITA3,2010,s,Ravenna Calcio,Italy,left,56901,Lucas Correa,26,Argentina,midfielder,SS Lazio,Italy,0,150000,False,True,True,False,387035,ITA1
19291,23924,23932,27240,ITA1,2011,s,Cagliari Calcio,Italy,left,22318,Federico Marchetti,28,Italy,goalkeeper,SS Lazio,Italy,5200000,5500000,False,False,False,False,596310,ITA1
19590,24327,24335,27715,GRE,2011,s,Panathinaikos Athens,Greece,left,3966,Djibril Cissé,29,France,striker,SS Lazio,Italy,5800000,14000000,False,False,False,False,601137,ITA1
19591,24328,24336,27717,ITA1,2011,s,Genoa CFC,Italy,left,22139,Abdoulay Konko,27,France,defender,SS Lazio,Italy,4000000,5000000,False,False,False,False,594073,ITA1
19592,24329,24337,27718,SWI,2011,s,BSC Young Boys,Switzerland,left,61449,Senad Lulic,25,Bosnia-Herzegovina,midfielder,SS Lazio,Italy,3250000,2500000,False,False,False,False,585155,ITA1
19593,24330,24338,27719,TUR,2011,s,Galatasaray A.S.,Turkey,left,12149,Lorik Cana,28,Albania,midfielder,SS Lazio,Italy,800000,8500000,False,False,False,False,597926,ITA1
19594,24331,24339,27720,ITA2,2011,s,UC Sampdoria,Italy,left,5966,Marius Stankevicius,29,Lithuania,defender,SS Lazio,Italy,800000,3000000,False,False,False,False,600566,ITA1
19595,24332,24340,27721,GER1,2011,s,Bayern Munich,Germany,left,10,Miroslav Klose,33,Germany,striker,SS Lazio,Italy,0,5000000,True,False,False,False,581749,ITA1
19596,24333,24341,27722,ITA3,2011,s,Foligno Calcio,Italy,left,73943,Alessandro Tuia,22,Italy,defender,SS Lazio,Italy,0,100000,False,False,False,False,735279,ITA1
19883,24681,24689,28163,ITA1,2011,w,Udinese Calcio,Italy,left,25488,Antonio Candreva,24,Italy,midfielder,SS Lazio,Italy,500000,6000000,False,True,False,False,681176,ITA1
19892,24691,24700,28174,URU,2011,w,Liverpool FC Montevideo,Uruguay,left,74354,Emiliano Alfaro,23,Uruguay,striker,SS Lazio,Italy,2490000,675000,False,False,False,False,670835,ITA1
28977,39027,39036,45818,ITA2,2011,s,Ascoli Calcio 1898,Italy,left,73934,Ettore Mendicino,21,Italy,striker,SS Lazio,Italy,0,500000,False,True,True,False,453331,ITA1
28985,39057,39066,45862,ITA2,2011,s,Torino FC,Italy,left,102192,Luis Pedro Cavanda,20,Belgium,defender,SS Lazio,Italy,0,300000,False,True,True,False,534537,ITA1
29081,39724,39734,46819,ITA2,2011,w,AS Gubbio 1910,Italy,left,73934,Ettore Mendicino,21,Italy,striker,SS Lazio,Italy,0,500000,False,True,True,False,603258,ITA1
30956,52491,52504,64079,ITA3,2011,s,AC Lumezzane,Italy,left,73933,Francesco Mancini,21,Italy,striker,SS Lazio,Italy,0,50000,False,True,True,False,451373,ITA1
30963,52571,52584,64187,ITA3,2011,s,AC Monza Brianza,Italy,left,73943,Alessandro Tuia,21,Italy,defender,SS Lazio,Italy,0,100000,False,True,True,False,310453,ITA1
31916,62626,62640,78635,ITA3,2011,w,US Pergocrema 1932,Italy,left,127220,Giuseppe Capua,19,Italy,midfielder,SS Lazio,Italy,0,100000,False,True,True,False,671722,ITA1
31917,62627,62641,78638,ITA3,2011,w,US Pergocrema 1932,Italy,left,127228,Manuel Ricci,21,Italy,midfielder,SS Lazio,Italy,0,300000,False,True,True,False,625279,ITA1
31918,62628,62642,78639,ITA3,2011,w,US Pergocrema 1932,Italy,left,127225,Alessandro Di Mario,20,Italy,striker,SS Lazio,Italy,0,50000,False,True,True,False,619501,ITA1
3967,5007,5009,5461,ENG1,2012,w,Sunderland AFC,England,left,4015,Louis Saha,34,France,striker,SS Lazio,Italy,0,1250000,True,False,False,False,823776,ITA1
20056,24879,24888,28400,ITA1,2012,s,Udinese Calcio,Italy,left,25488,Antonio Candreva,25,Italy,midfielder,SS Lazio,Italy,0,5500000,False,True,False,False,745170,ITA1
20067,24897,24906,28418,FRA1,2012,s,FC Girondins Bordeaux,France,left,12906,Michaël Ciani,28,France,defender,SS Lazio,Italy,1500000,4000000,False,False,False,False,775285,ITA1
20068,24898,24907,28419,FRA1,2012,s,Olympique Lyon,France,left,29035,Ederson,26,Brazil,midfielder,SS Lazio,Italy,0,5000000,True,False,False,False,716690,ITA1
20069,24899,24908,28420,ITA2,2012,s,US Sassuolo,Italy,left,73920,Antonio Cinelli,22,Italy,midfielder,SS Lazio,Italy,30000,175000,False,False,False,False,734841,ITA1
20070,24900,24909,28421,ITA4,2012,s,Venezia,Italy,left,175884,Vittorio Salustri,18,Italy,midfielder,SS Lazio,Italy,0,100000,False,False,False,False,800425,ITA1
20140,24984,24993,28518,ITA1,2012,s,FC Inter,Italy,left,26456,Mauro Zárate,25,Argentina,striker,SS Lazio,Italy,0,9500000,False,True,True,False,629997,ITA1
20297,25151,25160,28695,ITA1,2012,s,Parma,Italy,left,30638,Sergio Floccari,30,Italy,striker,SS Lazio,Italy,0,5000000,False,True,True,False,630092,ITA1
20384,25278,25287,28836,ITA1,2012,s,Calcio Catania,Italy,left,39118,Juan Pablo Carrizo,28,Argentina,goalkeeper,SS Lazio,Italy,0,2000000,False,True,True,False,680898,ITA1
20399,25310,25319,28872,ITA1,2012,s,Atalanta BC,Italy,left,22093,Guglielmo Stendardo,31,Italy,defender,SS Lazio,Italy,0,800000,False,True,True,False,673922,ITA1
20549,25510,25519,29141,ITA1,2012,s,Genoa CFC,Italy,left,6046,Giuseppe Sculli,31,Italy,striker,SS Lazio,Italy,0,900000,False,True,True,False,673927,ITA1
20651,25619,25628,29277,ITA1,2012,s,UC Sampdoria,Italy,left,17175,Pasquale Foggia,29,Italy,midfielder,SS Lazio,Italy,0,1100000,False,True,True,False,629645,ITA1
20702,25671,25680,29333,POR1,2012,w,Sporting CP,Portugal,left,45889,Bruno Pereirinha,24,Portugal,striker,SS Lazio,Italy,0,2300000,True,False,False,False,831535,ITA1
29120,39987,39997,47183,ITA2,2012,s,SS Juve Stabia,Italy,left,127222,Tommaso Ceccarelli,20,Italy,striker,SS Lazio,Italy,0,300000,False,True,True,False,679977,ITA1
29183,40328,40338,47648,ITA2,2012,s,AC Cesena,Italy,left,5982,Simone Del Nero,30,Italy,striker,SS Lazio,Italy,0,200000,False,True,True,False,681058,ITA1
31029,53225,53238,65098,ITA3,2012,s,AC Lumezzane,Italy,left,73932,Alessio Luciani,22,Italy,defender,SS Lazio,Italy,0,225000,False,True,True,False,735199,ITA1
31973,63059,63073,79280,ITA3,2012,s,AS Avellino 1912,Italy,left,127228,Manuel Ricci,22,Italy,midfielder,SS Lazio,Italy,0,200000,False,True,True,False,680838,ITA1
31974,63060,63074,79281,ITA3,2012,s,AS Avellino 1912,Italy,left,127220,Giuseppe Capua,20,Italy,midfielder,SS Lazio,Italy,0,75000,False,True,True,False,680844,ITA1
31987,63172,63186,79453,ITA3,2012,w,ASG Nocerina,Italy,left,127224,Luca Crescenzi,20,Italy,defender,SS Lazio,Italy,0,300000,False,True,True,False,778450,ITA1
4400,5525,5528,6002,ENG1,2013,s,Norwich City,England,left,23218,Javier Garrido,28,Spain,defender,SS Lazio,Italy,0,2000000,False,True,True,False,769907,ITA1
4652,5829,5832,6342,ENG1,2013,w,Chelsea FC,England,left,74297,Gaël Kakuta,22,DR Congo,midfielder,SS Lazio,Italy,0,3000000,False,True,False,False,1012276,ITA1
12514,15538,15545,17192,SPA1,2013,w,Valencia CF,Spain,left,5169,Hélder Postiga,31,Portugal,striker,SS Lazio,Italy,0,5000000,False,True,False,False,1010071,ITA1
21290,26405,26414,30198,ITA1,2013,s,Udinese Calcio,Italy,left,25488,Antonio Candreva,26,Italy,midfielder,SS Lazio,Italy,8199999,10000000,False,False,False,False,887814,ITA1
21311,26435,26444,30238,BEL,2013,s,RSC Anderlecht,Belgium,left,26721,Lucas Biglia,27,Argentina,midfielder,SS Lazio,Italy,8400000,8000000,False,False,False,False,914106,ITA1
21312,26436,26445,30240,BRA,2013,s,Santos FC,Brazil,left,159372,Felipe Anderson,20,Brazil,striker,SS Lazio,Italy,7500000,6000000,False,False,False,False,904244,ITA1
21313,26437,26446,30241,COL,2013,s,Deportivo Cali,Colombia,left,188498,Brayan Perea,20,Colombia,striker,SS Lazio,Italy,2330000,2000000,False,False,False,False,839170,ITA1
21314,26438,26447,30242,SWE,2013,s,Kalmar FF,Sweden,left,77825,Etrit Berisha,24,Albania,goalkeeper,SS Lazio,Italy,400000,1000000,False,False,False,False,942428,ITA1
21315,26439,26448,30243,BRA,2013,s,Cruzeiro Esporte Clube U20,Brazil,left,277361,Vinícius,20,Brazil,defender,SS Lazio,Italy,0,0,True,False,False,False,906043,ITA1
21316,26440,26449,30244,MEX,2013,s,Deportivo Toluca,Mexico,left,87493,Diego Novaretti,28,Argentina,defender,SS Lazio,Italy,0,3000000,True,False,False,False,884293,ITA1
21317,26441,26450,30245,ITA3,2013,s,Salernitana,Italy,left,168213,Salam Dene,20,Burkina Faso,striker,SS Lazio,Italy,0,50000,False,False,False,False,889594,ITA1
21373,26504,26513,30318,ITA1,2013,s,Hellas Verona,Italy,left,127217,Alessandro Berardi,22,Italy,goalkeeper,SS Lazio,Italy,0,200000,False,True,True,False,778016,ITA1
21424,26563,26572,30400,ITA1,2013,s,Genoa CFC,Italy,left,5974,Matuzalém,33,Brazil,midfielder,SS Lazio,Italy,0,1000000,False,True,True,False,816966,ITA1
29291,40980,40990,48550,ITA2,2013,s,SS Virtus Lanciano,Italy,left,127222,Tommaso Ceccarelli,21,Italy,striker,SS Lazio,Italy,0,200000,False,True,True,False,778427,ITA1
29346,41283,41293,48957,ITA2,2013,s,Delfino Pescara 1936,Italy,left,6046,Giuseppe Sculli,32,Italy,striker,SS Lazio,Italy,0,600000,False,True,True,False,832215,ITA1
29453,41846,41856,49758,ITA2,2013,w,AC Siena,Italy,left,127224,Luca Crescenzi,21,Italy,defender,SS Lazio,Italy,0,250000,False,True,True,False,916208,ITA1
31055,53522,53535,65541,ITA3,2013,s,Calcio Como,Italy,left,73934,Ettore Mendicino,23,Italy,striker,SS Lazio,Italy,0,275000,False,True,True,False,817676,ITA1
32023,63417,63431,79858,ITA3,2013,s,AC Pisa 1909,Italy,left,199747,Andrea Sbraga,21,Italy,defender,SS Lazio,Italy,0,200000,False,True,True,False,890496,ITA1
32024,63456,63470,79925,ITA3,2013,s,Salernitana,Italy,left,168211,Seyi Adeleke,21,Nigeria,midfielder,SS Lazio,Italy,0,50000,False,True,True,False,752405,ITA1
32031,63527,63541,80031,ITA3,2013,s,FC Esperia Viareggio,Italy,left,127224,Luca Crescenzi,21,Italy,defender,SS Lazio,Italy,0,250000,False,True,True,False,832107,ITA1
32067,63762,63778,80423,ITA3,2013,w,Salernitana,Italy,left,199747,Andrea Sbraga,22,Italy,defender,SS Lazio,Italy,0,200000,False,True,True,False,917355,ITA1
22234,27538,27547,31518,ITA1,2014,s,Genoa CFC,Italy,left,6046,Giuseppe Sculli,33,Italy,striker,SS Lazio,Italy,0,600000,False,True,True,False,1012521,ITA1
22375,27707,27716,31725,NET1,2014,s,Feyenoord Rotterdam,Netherlands,left,111196,Stefan de Vrij,22,Netherlands,defender,SS Lazio,Italy,7000000,6000000,False,False,False,False,1098922,ITA1
22376,27708,27717,31726,ITA1,2014,s,Parma,Italy,left,84545,Marco Parolo,29,Italy,midfielder,SS Lazio,Italy,4500000,6000000,False,False,False,False,1077281,ITA1
22377,27709,27718,31727,ARG,2014,s,CA San Lorenzo de Almagro,Argentina,left,30782,Santiago Gentiletti,29,Argentina,defender,SS Lazio,Italy,750000,900000,False,False,False,False,1115911,ITA1
22378,27710,27719,31728,ITA1,2014,s,Udinese Calcio,Italy,left,19694,Dusan Basta,29,Serbia,defender,SS Lazio,Italy,500000,8000000,False,True,False,False,1077243,ITA1
22379,27711,27720,31729,FRA1,2014,s,FC Nantes,France,left,47065,Filip Djordjevic,26,Serbia,striker,SS Lazio,Italy,0,4500000,True,False,False,False,1038975,ITA1
22380,27712,27721,31730,GER1,2014,s,TSG 1899 Hoffenheim,Germany,left,16731,Edson Braafheid,31,Netherlands,defender,SS Lazio,Italy,0,500000,True,False,False,False,1019277,ITA1
22381,27718,27727,31736,ITA3,2014,s,Salernitana,Italy,left,127230,Enrico Zampa,22,Italy,midfielder,SS Lazio,Italy,0,75000,False,False,False,False,1074024,ITA1
22937,28362,28371,32525,POR1,2014,w,Sporting CP,Portugal,left,67864,Maurício,26,Brazil,defender,SS Lazio,Italy,0,5000000,False,True,False,False,1178143,ITA1
29506,42224,42236,50275,ITA2,2014,s,FC Crotone,Italy,left,199733,Danilo Cataldi,19,Italy,midfielder,SS Lazio,Italy,0,300000,False,True,True,False,926125,ITA1
29594,42751,42764,50983,ITA2,2014,w,Bari,Italy,left,162957,Antonio Rozzi,20,Italy,striker,SS Lazio,Italy,0,700000,False,True,True,False,1179112,ITA1
29632,42891,42904,51170,ITA2,2014,w,AC Perugia Calcio,Italy,left,188498,Brayan Perea,21,Colombia,striker,SS Lazio,Italy,0,2500000,False,True,True,False,1120610,ITA1
31140,54273,54286,66598,ITA3,2014,s,Feralpisalò,Italy,left,127222,Tommaso Ceccarelli,22,Italy,striker,SS Lazio,Italy,0,300000,False,True,True,False,1073628,ITA1
32084,63895,63911,80638,ITA3,2014,s,Carrarese Calcio 1908,Italy,left,199747,Andrea Sbraga,22,Italy,defender,SS Lazio,Italy,0,200000,False,True,True,False,1005601,ITA1
32112,64084,64100,80917,ITA3,2014,s,AC Pisa 1909,Italy,left,127224,Luca Crescenzi,22,Italy,defender,SS Lazio,Italy,0,200000,False,True,True,False,1001152,ITA1
32156,64384,64400,81420,ITA3,2014,w,US Grosseto FC,Italy,left,127217,Alessandro Berardi,23,Italy,goalkeeper,SS Lazio,Italy,0,150000,False,True,True,False,1123171,ITA1
32157,64385,64401,81421,ITA3,2014,w,US Grosseto FC,Italy,left,179895,Josip Elez,20,Croatia,defender,SS Lazio,Italy,0,400000,False,True,True,False,1123166,ITA1
56268,101857,101888,303,ITA3,2014,s,SSD Ischia Calcio,Italy,left,199735,Alberto De Francesco,19,Italy,midfielder,SS Lazio,Italy,0,100000,False,True,True,False,930064,ITA1
56298,102107,102139,760,ITA3,2014,s,Salernitana,Italy,left,73932,Alessio Luciani,24,Italy,defender,SS Lazio,Italy,0,125000,False,True,True,False,799723,ITA1
56299,102108,102140,761,ITA3,2014,s,Salernitana,Italy,left,127220,Giuseppe Capua,22,Italy,midfielder,SS Lazio,Italy,0,100000,False,True,True,False,906999,ITA1
56300,102109,102141,762,ITA3,2014,s,Salernitana,Italy,left,127217,Alessandro Berardi,23,Italy,goalkeeper,SS Lazio,Italy,0,150000,False,True,True,False,911746,ITA1
56303,102112,102144,765,ITA3,2014,s,Salernitana,Italy,left,109550,Riccardo Perpetuini,23,Italy,midfielder,SS Lazio,Italy,0,250000,False,True,True,False,943296,ITA1
56318,102314,102346,1136,ITA3,2014,w,Reggina Calcio,Italy,left,127224,Luca Crescenzi,22,Italy,defender,SS Lazio,Italy,0,200000,False,True,True,False,1328221,ITA1
23195,28649,28658,32864,BEL,2015,s,KRC Genk,Belgium,left,266302,Sergej Milinković-Savić,20,Serbia,midfielder,SS Lazio,Italy,12000000,4000000,False,False,False,False,1312352,ITA1
23196,28650,28659,32865,ITA1,2015,s,Udinese Calcio,Italy,left,19694,Dusan Basta,30,Serbia,defender,SS Lazio,Italy,10500000,5500000,False,False,False,False,1078548,ITA1
23197,28651,28660,32866,NET1,2015,s,Ajax Amsterdam,Netherlands,left,159026,Ricardo Kishna,20,Netherlands,striker,SS Lazio,Italy,3000000,2750000,False,False,False,False,1303518,ITA1
23198,28652,28661,32867,POR1,2015,s,Sporting CP,Portugal,left,67864,Maurício,26,Brazil,defender,SS Lazio,Italy,2650000,5000000,False,False,False,False,1178145,ITA1
23199,28653,28662,32868,SPA2,2015,s,FC Barcelona B,Spain,left,126729,Patric,22,Spain,defender,SS Lazio,Italy,500000,800000,False,False,False,False,1253247,ITA1
23200,28654,28663,32869,NET1,2015,s,AZ Alkmaar,Netherlands,left,253765,Wesley Hoedt,21,Netherlands,defender,SS Lazio,Italy,0,1500000,True,False,False,False,1178080,ITA1
23201,28655,28664,32870,ITA1,2015,s,AC Milan,Italy,left,40660,Alessandro Matri,31,Italy,striker,SS Lazio,Italy,0,2000000,False,True,False,False,1333289,ITA1
23468,28967,28976,33224,ITA1,2015,s,Torino FC,Italy,left,55957,Álvaro González,30,Uruguay,midfielder,SS Lazio,Italy,0,6500000,False,True,True,False,1185034,ITA1
23846,29472,29481,33836,CRO,2015,w,HNK Rijeka,Croatia,left,34553,Ivan Vargic,28,Croatia,goalkeeper,SS Lazio,Italy,2600000,1500000,False,False,False,False,1426235,ITA1
23847,29473,29482,33837,FRA1,2015,w,Olympique Lyon,France,left,24661,Milan Bisevac,32,Serbia,defender,SS Lazio,Italy,0,1500000,True,False,False,False,1398356,ITA1
23848,29474,29483,33838,ITA1,2015,w,Empoli FC,Italy,left,146660,Ronaldo,25,Brazil,midfielder,SS Lazio,Italy,0,300000,True,False,False,False,1404141,ITA1
29665,43112,43125,51486,ITA2,2015,s,Bari,Italy,left,289087,Joseph Marie Minala,18,Cameroon,midfielder,SS Lazio,Italy,0,700000,False,True,True,False,1117752,ITA1
29732,43470,43483,51964,ITA2,2015,s,AC Perugia Calcio,Italy,left,277361,Vinícius,22,Brazil,defender,SS Lazio,Italy,0,350000,False,True,True,False,1120612,ITA1
29771,43628,43641,52166,ITA2,2015,s,Salernitana,Italy,left,73934,Ettore Mendicino,25,Italy,striker,SS Lazio,Italy,0,275000,False,True,True,False,1088275,ITA1
29785,43701,43714,52266,ITA2,2015,s,Trapani Calcio,Italy,left,127230,Enrico Zampa,23,Italy,midfielder,SS Lazio,Italy,0,175000,False,True,True,False,1084747,ITA1
29794,43734,43747,52312,ITA2,2015,s,Ternana Calcio,Italy,left,228604,Luca Crecco,19,Italy,midfielder,SS Lazio,Italy,0,1000000,False,True,True,False,1099391,ITA1
29807,43815,43828,52420,ITA2,2015,s,Virtus Entella,Italy,left,162957,Antonio Rozzi,21,Italy,striker,SS Lazio,Italy,0,450000,False,True,True,False,1100639,ITA1
29839,43941,43954,52598,ITA2,2015,w,FC Crotone,Italy,left,242965,Mamadou Tounkara,20,Senegal,striker,SS Lazio,Italy,0,500000,False,True,True,False,1407083,ITA1
29841,43952,43965,52611,ITA2,2015,w,US Latina Calcio,Italy,left,289087,Joseph Marie Minala,19,Cameroon,midfielder,SS Lazio,Italy,0,800000,False,True,True,False,1278469,ITA1
29867,44093,44106,52817,ITA2,2015,w,SS Virtus Lanciano,Italy,left,162957,Antonio Rozzi,21,Italy,striker,SS Lazio,Italy,0,450000,False,True,True,False,1308861,ITA1
29869,44095,44108,52819,ITA2,2015,w,SS Virtus Lanciano,Italy,left,228604,Luca Crecco,20,Italy,midfielder,SS Lazio,Italy,0,700000,False,True,True,False,1316013,ITA1
31221,55012,55025,67586,ITA3,2015,s,AC Cuneo 1905,Italy,left,165884,Gianmarco Falasca,21,Italy,midfielder,SS Lazio,Italy,0,125000,False,True,True,False,931493,ITA1
32184,64555,64571,81711,ITA3,2015,s,US Arezzo,Italy,left,127224,Luca Crescenzi,23,Italy,defender,SS Lazio,Italy,0,75000,False,True,True,False,1295002,ITA1
32190,64635,64652,81815,ITA3,2015,s,L'Aquila Calcio,Italy,left,109550,Riccardo Perpetuini,24,Italy,midfielder,SS Lazio,Italy,0,175000,False,True,True,False,1086830,ITA1
56356,102833,102865,2006,ITA3,2015,s,ACR Messina,Italy,left,127217,Alessandro Berardi,24,Italy,goalkeeper,SS Lazio,Italy,0,100000,False,True,True,False,1171814,ITA1
6604,8156,8160,8842,ENG1,2016,s,Liverpool FC,England,left,128220,Luis Alberto,23,Spain,midfielder,SS Lazio,Italy,4000000,4000000,False,False,False,False,1588147,ITA1
13746,16955,16962,18877,SPA1,2016,s,Sevilla FC,Spain,left,105521,Ciro Immobile,26,Italy,striker,SS Lazio,Italy,9450000,10000000,False,False,False,False,1551285,ITA1
24392,30189,30198,34664,POR1,2016,s,SC Braga,Portugal,left,225335,Wallace,21,Brazil,defender,SS Lazio,Italy,8000000,3500000,False,False,False,False,1552074,ITA1
24393,30190,30199,34665,RUS,2016,s,FK Rostov,Russia,left,195810,Bastos,25,Angola,defender,SS Lazio,Italy,5000000,5000000,False,False,False,False,1573060,ITA1
24394,30191,30200,34667,BEL,2016,s,KV Oostende,Belgium,left,140804,Jordan Lukaku,21,Belgium,defender,SS Lazio,Italy,4000000,4000000,False,False,False,False,1547015,ITA1
24395,30192,30201,34668,GER1,2016,s,Borussia Dortmund,Germany,left,82243,Moritz Leitner,23,Germany,midfielder,SS Lazio,Italy,1500000,1500000,False,False,False,False,1568000,ITA1
24396,30193,30202,34669,BRA,2016,s,Ituano Futebol Clube (SP),Brazil,left,457931,Luiz Felipe,19,Italy,defender,SS Lazio,Italy,750000,0,False,False,False,False,1589594,ITA1
